Date,Location,Suspected_Target,People_Killed,Min_Civilians,Max_Civilians,Latitude,Longitude,Country
2018-10-03,"Zarghoon village, Nad Ali, Helmand, Afghanistan",0,1,2,6,32.246388,42.546057,Afghanistan 
2017-07-02,"Zoy Nari, Shawal, North Waziristan, Pakistan",0,7,17,2,32.947289,64.266149,Yemen
2013-08-06,"Mahfed, Abyan, Yemen",0,5,3,13,14.540432,62.145413,Somalia
2016-05-09,"Sanzali, North Waziristan, Pakistan",0,3,9,12,14.325435,70.75000,Yemen
2018-10-22,"Uruzgan, Afghanistan",0,4,6,7,32.264538,69.383107,Pakistan
2018-09-18,"Maizer, North Waziristan, Pakistan",0,17,10,11,34.171831,45.869518,Afghanistan 
2017-11-03,"Asqalan, Kunduz city, Kunduz, Afghanistan",4,9,8,16,15.470031,46.199615,Afghanistan
2013-10-28,"Sangin, Helmand, Afghanistan",0,11,15,9,16.930413,69.885054,Afghanistan 
2018-04-23,"Talona, Watupur, Kunar, Afghanistan",0,4,13,9,34.893888,70.246785,Yemen
2012-08-24,"Uruzgan, Afghanistan",0,2,19,1,36.728590,46.914966,Yemen
2015-09-13,"Logar, Afghanistan",3,3,4,3,34.351349,45.322857,Afghanistan
2013-07-13,"Mizar Madakhel, North Waziristan, Pakistan",0,3,6,6,32.943065,69.885054,Yemen
2018-07-24,"Helmand, Afghanistan",0,3,1,7,15.840860,42.555720,Pakistan
2018-09-17,"Payin, Chaparhar, Nangarhar, Afghanistan",0,9,4,9,34.014551,69.383107,Afghanistan
2010-10-13,"Wardak, Afghanistan",0,7,6,7,2.046934,70.051802,Pakistan
2017-04-29,"Laghman, Afghanistan",0,4,5,5,32.191878,45.577100,Somalia
2015-07-26,"Southern Somalia, Somalia",0,16,8,17,32.946490,64.852586,Yemen
2014-06-04,"Jaji Maydan, Paktia, Afghanistan",0,2,18,29,34.171831,70.621679,Afghanistan 
2018-09-06,"Azam Warsak, South Waziristan, Pakistan",0,13,11,2,34.689768,70.469224,Pakistan
2018-09-23,"New Adda, Tehsil Datta Khel, North Waziristan, Pakistan",0,1,3,8,32.956928,42.431968,Yemen
2017-03-18,"Nangarhar, Afghanistan",2,1,9,2,32.983333,70.667034,Pakistan
2010-01-09,"Tortoroow, Lower Shabelle, Somalia",2,3,13,7,34.08218,69.955033,Pakistan
2011-10-13,"Cholzi, Baraki Barak, Logar, Afghanistan",2,7,3,6,1.876645,70.433361,Pakistan
2015-06-04,"Wadi Abida, Marib, Yemen",0,6,2,6,13.634341,70.193208,Pakistan
2015-09-12,"Various: Chahardahi in Bati Kot, Bandar Darah in Dur Baba, Murdai in Achin, Various: Nazyan, Bati Kot, Bandar Darah, Dur Baba, Achin, Nangarhar, Afghanistan",0,3,5,4,33.150049,69.192391,Afghanistan
2018-10-11,"Jarji village, Qarabagh, Kabul, Afghanistan",1,5,8,8,15.470031,69.383107,Pakistan
2016-10-30,"Bayda, Yemen",0,25,2,7,31.363647,69.509999,Pakistan
2013-11-21,"Zabul, Afghanistan",0,3,5,3,34.08218,45.718941,Pakistan
2018-02-04,"Kunar, Afghanistan",0,12,4,2,33.001031,69.955033,Yemen
2018-10-15,"Qutab Khel, North Waziristan, Pakistan",3,24,4,7,13.988914,69.859740,Afghanistan
2011-02-20,"Kunar, Afghanistan",0,8,10,4,32.613785,69.955033,Pakistan
2016-04-14,"Shaltan Darra, Shegal, Kunar, Afghanistan",0,3,4,11,34.328976,69.841871,Afghanistan 
2010-01-19,"Achin, Nangarhar, Afghanistan",3,3,20,3,5.152149,69.859740,Pakistan
2014-11-20,"Barmal, South Waziristan, Pakistan",4,2,9,5,34.760185,69.937167,Pakistan
2015-06-01,"Moudia, Abyan, Yemen",0,7,5,10,1.876645,69.383107,Pakistan
2016-09-22,"Kari Kot, South Waziristan, Pakistan",0,9,3,2,5.152149,68.868066,Pakistan
2015-10-02,"Datta Khel, North Waziristan, Pakistan",0,5,9,9,13.357462,46.199615,Afghanistan 
2011-02-21,"Chardara, Kunduz, Afghanistan",0,1,20,1,32.970019,70.158546,Afghanistan 
2017-07-29,"Mubarak, Lower Shabelle, Somalia",0,14,7,4,15.840860,63.958611,Afghanistan 
2011-08-19,"Lawra Mandi, North Waziristan, Pakistan",3,2,11,4,36.079561,47.446588,Pakistan
2017-05-29,"Wacha Dana, South Waziristan, Pakistan",0,3,2,1,31.132511,69.859740,Afghanistan 
2017-10-10,"Smal Narai area, Tehsil Ladha, South Waziristan, Pakistan",0,2,13,4,15.470031,69.627414,Pakistan
2010-05-09,"Machi Khel, North Waziristan, Pakistan",2,2,3,3,32.956928,70.621679,Afghanistan 
2018-10-11,"Nangarhar, Afghanistan",0,18,7,7,34.092630,62.732388,Pakistan
2011-10-13,"Logar, Afghanistan",1,4,13,1,32.927128,45.322857,Pakistan
2016-03-30,"Afgoye, Somalia",0,12,4,4,33.706199,65.737174,Pakistan
2016-10-30,"Wadi Abida, Marib, Yemen",0,3,4,18,34.08218,66.141526,Afghanistan
2018-10-06,"Barmal, Paktika, Afghanistan",0,8,3,7,31.628871,69.978855,Pakistan
2015-08-04,"Miranshah, North Waziristan, Pakistan",0,3,4,13,31.664217,69.383107,Afghanistan 
2009-12-26,"Achin, Nangarhar, Afghanistan",3,17,5,19,32.270651,68.863499,Somalia
2017-11-19,"Paktika, Afghanistan",2,2,1,2,14.061619,69.955033,Afghanistan
2018-03-12,"Gomal, Paktika, Afghanistan",0,2,5,13,34.08218,44.031816,Somalia
2015-07-07,"Kunar, Afghanistan",0,4,2,13,15.470031,70.696111,Afghanistan
2013-04-17,"Spinajai, Nazyan, Nangarhar, Afghanistan",0,16,1,2,32.943065,49.127197,Somalia
2015-08-26,"Paktika, Afghanistan",14,2,2,6,34.351349,49.127197,Afghanistan 
2018-10-16,"Tappi, North Waziristan, Pakistan",2,7,13,4,32.431900,70.667034,Afghanistan
2011-06-10,"Ghwa Khwa, South Waziristan, Pakistan",2,2,2,11,34.08218,70.667034,Pakistan
2015-07-06,"Sayed Karam, Paktia, Afghanistan",2,3,7,12,34.846589,70.433361,Yemen
2018-10-16,"Kundser, Datta Khel, North Waziristan, Pakistan",0,2,16,5,32.298231,69.692204,Afghanistan
2014-12-29,"Bargal, Somalia",0,10,2,5,32.613785,69.192391,Afghanistan
2011-08-10,"Ghulam Khan, North Waziristan, Pakistan",3,4,6,1,31.477710,69.859740,Yemen
2012-09-20,"Wana, South Waziristan, Pakistan",2,2,2,2,37.122858,68.801574,Afghanistan 
2018-09-28,"Gaduud, Somalia",0,2,1,13,34.351349,41.601181,Afghanistan 
2017-10-02,"Azam Warsak, South Waziristan, Pakistan",0,4,1,18,35.804294,70.246785,Somalia
2012-05-17,"Angor Adda, South Waziristan, Pakistan",0,5,28,12,34.689768,49.187899,Pakistan
2018-02-06,"Nematabad, Gomal, Paktika, Afghanistan",0,5,2,7,33.150049,71.049776,Yemen
2010-12-28,"Haska Mina, Nangarhar, Afghanistan",2,2,8,6,34.08218,69.297777,Yemen
2015-08-04,"Paktia, Afghanistan",0,6,2,4,34.354216,45.322857,Yemen
2014-08-09,"Chaparhar and Haska Mina, Nangarhar, Afghanistan",0,2,2,2,13.988914,70.433361,Afghanistan 
2016-01-08,"Ghazni, Afghanistan",0,7,10,15,33.695975,68.950978,Afghanistan 
2018-09-12,"Wazir, Khogyani, Nangarhar, Afghanistan",0,5,13,10,34.171831,69.955033,Afghanistan 
2016-01-22,"Hajr, Hadramout, Yemen",2,19,10,1,33.706199,70.954680,Pakistan
2017-02-10,"Kunar, Afghanistan",0,12,13,15,31.628871,69.955033,Yemen
2008-10-23,"Bermal, Paktika, Afghanistan",0,7,4,9,32.943065,70.149999,Yemen
2009-06-23,"Atewishtama Wyala, Ghanikhel, Nangarhar, Afghanistan",8,7,8,2,32.264538,70.336069,Somalia
2014-10-15,"Attal, Andar, Ghazni, Afghanistan",0,12,14,1,13.988914,45.299386,Afghanistan 
2015-06-21,"Farah, Afghanistan",1,2,8,8,34.846589,46.516261,Pakistan
2018-05-28,"Alishir, Khost, Afghanistan",0,16,10,1,34.014551,71.026004,Yemen
2015-06-08,"Zabul, Afghanistan",2,12,10,7,0.783333,70.667034,Pakistan
2015-09-29,"Helmand, Afghanistan",0,3,2,17,34.171831,48.809566,Yemen
2015-06-11,"Kabul, Afghanistan",2,4,4,5,32.626574,46.516261,Afghanistan
2017-11-21,"Khwargai, Kot, Nangarhar, Afghanistan",0,5,20,3,16.930413,46.516261,Afghanistan 
2016-09-22,"Danda Darpakhel, North Waziristan, Pakistan",0,1,2,4,34.920175,44.247901,Afghanistan 
2008-10-03,"Mukalla, Hadramout, Yemen",0,13,8,22,13.634341,70.954680,Afghanistan 
2009-03-15,"Helmand, Afghanistan",0,8,8,14,16.050000,70.621679,Afghanistan 
2018-05-28,"Al Qotn, Hadhramout, Yemen",0,8,2,9,14.540432,63.958611,Yemen
2018-10-09,"Achin, Nangarhar, Afghanistan",0,15,8,2,13.216737,70.621679,Afghanistan 
2010-07-24,Kismayo,0,6,2,4,12.496951,69.297777,Afghanistan 
2012-10-11,"Datta Khel, North Waziristan, Pakistan",0,3,6,9,34.171831,69.859740,Afghanistan
2013-02-06,"Paktika, Afghanistan",2,6,6,11,35.325022,70.621679,Yemen
2018-10-04,"Ador, Khogyani, Nangarhar, Afghanistan",0,7,5,6,5.152149,70.059245,Afghanistan 
2016-03-22,"Surgol, Zazi Aryub, Paktia, Afghanistan",0,2,3,14,34.215777,70.532443,Pakistan
2010-01-15,"Mahfed, Abyan, Yemen",0,9,1,13,13.988914,69.290733,Pakistan
2017-07-08,"Farah, Afghanistan",3,5,13,18,34.229212,45.388639,Pakistan
2016-08-24,"Azzan, Shabwa, Yemen",15,4,2,2,34.08218,69.859740,Yemen
2017-11-05,"Al Qotn, Hadhramout, Yemen",0,3,3,14,34.846589,70.621679,Yemen
2011-08-31,"Uruzgan, Afghanistan",0,5,3,3,32.246388,62.920591,Afghanistan
2016-07-16,"Amber, Qaghayio, Laghman, Afghanistan",0,3,6,18,33.706199,68.868066,Yemen
2012-02-08,"Garyom, North Waziristan, Pakistan",0,6,7,6,2.482519,70.621679,Pakistan
2016-12-29,"Various: Chahardahi in Bati Kot, Bandar Darah in Dur Baba, Murdai in Achin, Various: Nazyan, Bati Kot, Bandar Darah, Dur Baba, Achin, Nangarhar, Afghanistan",0,1,11,7,13.216737,69.508247,Pakistan
2012-05-19,"Sherzad, Nangarhar, Afghanistan",2,1,2,7,33.150049,48.636381,Afghanistan 
2016-01-08,"Tabi Tolkhel or Darga Mandi, North Waziristan, Pakistan",0,2,3,13,32.290733,45.869518,Somalia
2018-09-10,"Ghulam Dag, Chaparhar, Nangarhar, Afghanistan",0,2,11,8,33.394839,70.277584,Afghanistan
2015-07-11,"Karadeef, Zinjibar, Abyan, Yemen",4,3,2,15,-0.356045,69.192391,Pakistan
2018-10-21,"Nawah, Ghazni, Afghanistan",0,5,6,18,32.968480,70.7412452,Afghanistan 
2010-09-08,"Tabbi Langhar Khel, South Waziristan, Pakistan",0,5,14,2,32.514466,69.812089,Afghanistan 
2018-09-19,"Nishpa, South Waziristan, Pakistan",3,6,2,3,32.946490,44.247901,Afghanistan 
2012-03-22,"Baghlan, Afghanistan",1,16,5,16,14.540432,71.097316,Afghanistan 
2011-06-08,"Wadi Abida, Marib, Yemen",0,5,1,5,13.988914,69.955033,Afghanistan 
2016-06-11,"Spera, Khost, Afghanistan",0,7,4,13,13.216737,69.955033,Yemen
2017-07-02,"Assar Madd Khel, Datta Khel, North Waziristan, Pakistan",3,39,11,17,34.08218,70.394096,Afghanistan 
2010-05-03,"Datta Khel, North Waziristan, Pakistan",0,6,9,2,34.846589,69.192391,Somalia
2018-04-01,"Lal Pura, Nangarhar, Afghanistan",0,2,5,6,32.943336,68.868066,Yemen
2018-06-13,"Nazyan, Nangarhar, Afghanistan",0,3,10,13,31.363647,65.737174,Yemen
2010-12-28,"Paktika, Afghanistan",4,2,4,1,32.320237,70.336069,Yemen
2016-08-01,"Khesoor, North Waziristan, Pakistan",0,6,3,6,34.631340,65.737174,Afghanistan 
2010-02-15,"Mukalla, Hadaramout, Yemen",0,4,14,6,34.171831,68.709535,Pakistan
2009-04-04,"Mohammad Khel, North Waziristan, Pakistan",0,2,5,10,34.910930,70.667034,Somalia
2010-02-17,"Mohmand Dara, Nangarhar, Afghanistan",3,1,4,7,31.628871,70.433361,Pakistan
2015-06-02,"Nangarhar, Afghanistan",2,3,4,4,33.150049,46.199615,Afghanistan 
2018-10-10,"Miranshah, North Waziristan, Pakistan",3,6,2,2,15.470031,69.621456,Afghanistan
2018-10-15,"Kund/Kundghar village, Shawal, North Waziristan, Pakistan",2,12,1,5,5.152149,68.868066,Afghanistan 
2011-11-17,"Kurram Agency, Pakistan",0,1,9,3,32.968480,65.380820,Afghanistan
2018-02-22,"Syah Cho, Achin, Nangarhar, Afghanistan",0,3,2,6,34.171831,69.937167,Afghanistan 
2012-09-24,"Paktia, Afghanistan",0,2,6,9,32.943065,43.070475,Afghanistan 
2017-09-09,"Manogi, Kunar, Afghanistan",3,8,3,4,32.927128,70.248273,Pakistan
2018-10-20,"Dre Nishter/Shawal, North Waziristan, Pakistan",0,5,7,9,34.263148,46.056321,Afghanistan
2012-02-08,"Chashma, North Waziristan, Pakistan",0,2,3,15,32.613785,69.955033,Yemen
2017-11-05,"Khaso Khel, North Waziristan, Pakistan",3,4,17,5,32.431428,69.383107,Yemen
2012-03-30,"Mukalla-Rukob road, Hadramout, Yemen",0,3,7,8,32.943065,42.778436,Yemen
2010-12-27,"Speen Drang, Khyber Agency, Pakistan",0,3,6,19,32.927128,70.667034,Yemen
2009-05-12,"Kharwar, Logar, Afghanistan",0,5,10,5,32.830486,44.836513,Yemen
2012-06-03,"Mamond Dara, Achin, Nangarhar, Afghanistan",0,3,12,7,32.956928,69.509999,Yemen
2016-06-29,"Reg Shahidan, Maiwand, Helmand, Afghanistan",0,1,2,7,34.786528,65.737174,Yemen
2017-10-19,"Tapi Tool, North Waziristan, Pakistan",0,10,14,14,2.142622,47.7079339,Yemen
2018-11-13,"Waldena, Somalia",0,1,2,3,0.783333,70.169394,Afghanistan 
2014-12-26,"Shaktoi, North Waziristan, Pakistan",0,6,5,14,34.171831,70.051802,Afghanistan 
2018-04-12,"Helmand, Afghanistan",5,4,3,10,14.754630,63.958611,Yemen
2016-10-22,"Helmand, Afghanistan",5,18,9,1,34.08218,70.433361,Afghanistan
2012-07-23,"Nangarhar, Afghanistan",0,7,6,1,34.171831,70.667034,Afghanistan
2016-07-09,"Logar, Afghanistan",0,21,6,5,32.402668,70.277584,Pakistan
2018-09-11,"Nasab, Shabwa, Yemen",0,15,3,4,32.943065,65.942279,Afghanistan
2018-04-11,"Ainak, Loykahal, Zhawar Sahib, Nawar, Helmand, Afghanistan",0,6,8,19,32.943065,45.718941,Somalia
2017-08-10,"Cheltan, Baraki Barak, Logar, Afghanistan",0,2,8,6,36.728590,45.9153573,Yemen
2018-10-28,"Lawara Mandi village, Datta Khel tehsil, North Waziristan, Pakistan",0,1,8,13,32.320237,65.737174,Somalia
2018-11-19,"Radaa, Bayda, Yemen",0,7,1,2,1.876645,46.516261,Afghanistan 
2018-10-31,"Haska Mina, Nangarhar, Afghanistan",0,6,1,4,15.470031,69.428547,Afghanistan
2014-01-24,"Shabwah, Yemen",0,8,6,4,34.689768,70.248273,Afghanistan 
2018-10-21,"Baghlan, Afghanistan",2,4,6,7,34.08218,65.380820,Pakistan
2014-03-03,"Gandeel, Watapor, Kunar, Afghanistan",0,4,9,38,13.988914,45.322857,Pakistan
2015-07-12,"Dangam, Kunar, Afghanistan",0,7,2,12,33.545058,70.788209,Pakistan
2015-06-18,"Tabbi, North Waziristan, Pakistan",0,2,3,5,32.320237,70.764423,Yemen
2015-12-15,"Gereshk, Helmand, Afghanistan",0,2,4,2,33.706199,65.737174,Pakistan
2018-06-08,"Manogi, Kunar, Afghanistan",3,1,25,7,13.216737,69.158119,Afghanistan 
2016-01-22,"Bayda, Yemen",0,11,10,5,32.613785,47.856315,Afghanistan
2015-02-18,"Datta Khel, North Waziristan, Pakistan",0,16,4,2,13.988914,69.383107,Pakistan
2016-09-13,"Kunyo Barrow, Lower Shabelle, Somalia",1,2,8,25,15.470031,70.788209,Pakistan
2012-05-02,"Ambar Shaga, North Waziristan, Pakistan",0,4,4,4,33.098257,44.247901,Pakistan
2016-04-25,"Achin, Nangarhar, Afghanistan",0,1,2,12,32.946490,69.297777,Afghanistan 
2014-12-29,"Danda Darpakhel, North Waziristan, Pakistan",0,6,10,13,34.171831,45.322857,Yemen
2009-05-16,Mogadishu,2,3,10,11,32.943065,68.934585,Afghanistan
2018-09-09,"Mamond Dara, Achin, Nangarhar, Afghanistan",0,3,6,12,32.715659,49.127197,Yemen
2012-03-30,"Radaa, Bayda, Yemen",0,2,4,3,31.628871,70.696111,Somalia
2011-03-13,"Hayo, Garer, Bankajirow and Badmadow, Ras Kamboni, Somalia",0,2,9,16,33.545058,70.469224,Afghanistan 
2016-07-26,"Paktika, Afghanistan",0,8,1,7,34.118171,44.984871,Afghanistan 
2017-07-08,"Ghulam Khan, North Waziristan, Pakistan",1,2,15,2,34.08218,70.764423,Pakistan
2014-08-09,"Laghman, Afghanistan",1,5,6,4,34.118171,66.046353,Afghanistan 
2010-02-18,"New Adda, Tehsil Datta Khel, North Waziristan, Pakistan",0,3,6,1,13.357462,69.114905,Yemen
2018-10-31,"Helmand, Afghanistan",0,7,9,4,16.847652,69.383107,Pakistan
2013-01-21,"Kapisa, Afghanistan",3,9,6,4,33.098257,69.955033,Pakistan
2016-02-03,"Norak, North Waziristan, Pakistan",0,3,1,1,32.943336,49.215742,Afghanistan 
2016-12-28,"Ataq, Shabwa, Yemen",0,2,1,20,31.628871,69.430782,Afghanistan
2015-12-02,"Zarmakhel, Pacheragam, Nangarhar, Afghanistan",4,3,14,13,34.171831,70.75000,Afghanistan
2018-02-16,"Radaa area, Bayda, Yemen",2,5,2,9,34.801712,69.597624,Pakistan
2016-04-03,"Gulai, Ghanikhil, Nangarhar, Afghanistan",0,4,5,19,34.08218,69.192391,Yemen
2016-07-03,"Khost, Afghanistan",0,3,5,7,32.943065,70.667034,Somalia
2015-06-09,"Chazi Abad, Kunar, Afghanistan",0,16,4,1,32.990218,64.905954,Afghanistan 
2017-11-04,"Sawmaah, Bayda, Yemen",0,4,8,13,34.263148,65.737174,Pakistan
2013-05-20,Mogadishu,0,6,5,10,34.092630,69.859740,Afghanistan
2018-01-02,"Sar Rawza, Paktika, Afghanistan",0,6,4,4,2.482519,68.524714,Pakistan
2009-06-14,"Wana, South Waziristan, Pakistan",0,13,8,5,34.273230,45.306426,Afghanistan 
2010-11-16,"Uruzgan, Afghanistan",0,10,1,10,34.555349,63.958611,Afghanistan 
2010-05-28,"Waldena, Somalia",0,4,1,15,35.325022,46.914966,Afghanistan 
2011-11-03,"Tigger, Toji Khel Wazir, South Waziristan, Pakistan",0,3,2,3,34.7,66.141526,Pakistan
2013-12-27,"Al Khamila, Abyan, Yemen",0,7,8,6,33.545058,67.189448,Yemen
2018-09-07,"Dhobley, Somalia",3,14,3,7,33.150049,70.621679,Afghanistan 
2011-09-11,"Maidnak and Chehal Gazi, Achin, Nangarhar, Afghanistan",0,4,19,7,5.152149,47.7079339,Yemen
2004-06-17,"Kandahar, Afghanistan",0,10,4,1,32.943065,45.299386,Yemen
2014-06-21,"Ghulam Khan, North Waziristan, Pakistan",30,17,21,6,32.943065,69.955033,Afghanistan 
2016-02-17,"Southern Somalia, Somalia",0,8,5,16,32.264538,44.247901,Pakistan
2018-10-21,"Sararogha, South Waziristan, Pakistan",0,8,3,9,31.363647,70.508644,Afghanistan 
2018-03-29,"Azzan, Shabwa, Yemen",0,2,2,7,32.645780,64.266149,Yemen
2010-03-23,"Chapa Dara, Kunar, Afghanistan",0,13,2,14,0.491919,45.306426,Pakistan
2013-10-28,"Shin Warsak, South Waziristan, Pakistan",0,15,6,6,16.930413,70.752529,Yemen
2018-01-27,"Nangarhar, Afghanistan",0,2,3,2,35.670747,68.868066,Afghanistan
2017-12-05,"Doga Madakhel, Datta Khel tehsil, North Waziristan, Pakistan",0,14,5,8,13.135021,41.601181,Pakistan
2018-09-18,"Mir Ali, North Waziristan, Pakistan",0,11,6,3,31.363647,70.433361,Somalia
2011-08-16,"28th canal area, Ghani Khel, Nangarhar, Afghanistan",0,2,28,4,32.943065,70.407486,Somalia
2010-09-08,"Sar e Pul, Afghanistan",0,3,1,2,32.943065,62.145413,Afghanistan 
2012-08-07,"Haban, Shabwa, Yemen",0,6,7,4,34.118171,45.322857,Afghanistan
2012-03-09,"Logar, Afghanistan",0,10,15,2,32.514466,69.955033,Yemen
2017-07-15,"Maiwand, Kandahar, Afghanistan",0,1,2,8,33.333847,69.621456,Afghanistan
2016-05-16,"Langari, Haska Mena, Nangarhar, Afghanistan",0,4,2,9,34.08218,67.189448,Yemen
2013-01-04,"Makeen, South Waziristan, Pakistan",0,6,13,7,34.846589,67.856978,Pakistan
2017-01-28,"Musa Qala, Helmand, Afghanistan",1,8,12,3,32.626574,45.322857,Afghanistan
2017-07-13,"Kushali, North Waziristan, Pakistan",4,2,4,17,33.150049,46.516261,Afghanistan
2016-09-23,"Miram Shah, North Waziristan, Pakistan",1,4,2,7,32.378567,64.289821,Yemen
2018-09-05,"Zabzak, Tarin Kot, Uruzgan, Afghanistan",3,5,12,9,31.363647,70.752529,Afghanistan
2018-03-22,"Village Ghundi Killi Daur Tappi area of Tehsil Miranshah, North Waziristan, Pakistan",3,29,16,6,2.925024,70.301845,Pakistan
2016-11-30,"Wana, South Waziristan, Pakistan",0,1,3,15,31.628871,70.051802,Yemen
2015-12-22,"Nawah, Ghazni, Afghanistan",3,1,7,11,37.122858,45.322857,Pakistan
2015-09-30,"Makeen, South Waziristan, Pakistan",0,5,5,11,5.152149,46.914966,Afghanistan
2018-10-14,"Deegan, North Waziristan, Pakistan",2,2,3,1,33.545058,47.446588,Pakistan
2018-10-11,"Gurwak, North Waziristan, Pakistan",3,8,12,4,34.08218,70.667034,Yemen
2016-09-24,"Khar Tangi, Datta Khel, North Waziristan, Pakistan",4,2,5,15,32.943065,46.516261,Afghanistan 
2015-11-14,"Mukalla, Hadramout, Yemen",0,2,3,4,34.846589,45.306426,Yemen
2017-07-11,"Paktika, Afghanistan",2,3,5,13,34.783249,70.364339,Afghanistan 
2009-01-01,"Khar Qamar, North Waziristan, Pakistan",0,1,1,11,13.932401,70.621679,Afghanistan
2015-03-24,"Outskirts of Tarin Kot city, Tarin Kot, Uruzgan, Afghanistan",0,3,6,13,13.057841,46.516261,Yemen
2013-08-08,"Mareb, Yemen",0,8,2,3,34.118171,63.958611,Somalia
2015-07-05,"Laghman, Afghanistan",3,2,16,3,32.990218,70.407486,Afghanistan
2012-04-07,"Kapisa, Afghanistan",0,4,3,8,33.150049,41.583711,Afghanistan
2018-09-22,Bosasso,0,1,4,3,32.943065,68.238533,Afghanistan 
2018-10-22,"Zinjibar, Abyan, Yemen",5,7,5,2,14.325435,69.859740,Afghanistan 
2016-09-02,"Boya, North Waziristan, Pakistan",0,6,2,5,34.354216,66.689096,Afghanistan 
2018-09-12,"Bermal, Paktika, Afghanistan",0,5,3,3,32.990218,70.667034,Pakistan
2011-09-23,"Laghman, Afghanistan",0,12,4,9,14.411870,69.428547,Somalia
2012-09-20,"Norak, North Waziristan, Pakistan",0,21,4,8,34.846589,70.121765,Afghanistan 
2018-09-27,"Shiltan, Shegal, Kunar, Afghanistan",0,1,10,7,32.613785,45.306426,Afghanistan 
2016-10-21,"Aigal area, Chapa Dara, Kunar, Afghanistan",0,1,4,26,31.363647,69.859740,Afghanistan 
2010-06-26,"Kunar, Afghanistan",0,21,12,8,13.135021,69.955033,Yemen
2011-11-15,"Hareeb, Yemen",0,5,6,1,32.320237,70.147068,Afghanistan
2015-06-15,"Nargusi, Achin, Nangarhar, Afghanistan",5,8,5,12,32.943065,69.885054,Pakistan
2012-03-13,"Shabwah, Yemen",0,6,2,9,31.363647,70.667034,Afghanistan 
2018-05-15,"Uruzgan, Afghanistan",0,3,2,6,32.613785,49.127197,Afghanistan 
2017-10-11,"Southern Somalia, Somalia",0,2,5,4,32.320237,69.287753,Pakistan
2016-01-19,"Miram Shah, North Waziristan, Pakistan",0,9,11,4,34.118171,69.955033,Pakistan
2018-10-16,"Spera, Khost, Afghanistan",0,1,2,6,34.171831,70.433361,Afghanistan 
2018-09-05,"Bermal, Paktika, Afghanistan",0,11,11,7,34.920175,71.097316,Afghanistan
2010-09-08,"Caba, near Kismayo, Somalia",0,3,5,4,33.394839,47.446588,Yemen
2010-10-04,"Sangin, Sangin, Helmand, Afghanistan",0,3,2,5,32.613785,66.141526,Afghanistan 
2018-10-23,Bosasso,2,8,4,9,14.061619,68.238533,Pakistan
2018-09-16,"Atewishtama Wyala, Ghanikhel, Nangarhar, Afghanistan",0,4,5,5,13.988914,70.788209,Afghanistan 
2010-04-24,"Sangin, Helmand, Afghanistan",0,3,12,5,13.988914,48.483723,Pakistan
2016-05-09,"Khaisoori, North Waziristan, Pakistan",0,1,2,9,32.320237,69.508247,Yemen
2014-06-21,"Achin, Nangarhar, Afghanistan",0,1,8,12,32.970019,68.524714,Yemen
2011-04-22,"Nad Ali, Helmand, Afghanistan",2,2,5,23,34.195889,69.311592,Pakistan
2015-05-07,"Kunduz, Afghanistan",0,8,3,2,34.171831,68.417397,Afghanistan 
2017-02-06,"Nangarhar, Afghanistan",0,7,3,15,34.08218,42.778436,Afghanistan 
2011-05-16,"Paktia, Afghanistan",0,9,7,3,1.876645,70.145580,Yemen
2018-09-17,"Mir Ali, North Waziristan, Pakistan",3,3,19,3,13.988914,71.524915,Afghanistan
2018-09-29,"Farah, Afghanistan",0,8,9,2,34.171831,63.958611,Pakistan
2010-09-08,"Kunduz city, Kunduz city, Kunduz, Afghanistan",10,4,2,31,14.061619,70.145580,Afghanistan 
2016-09-20,"Achin, Nangarhar, Afghanistan",5,2,2,3,5.152149,49.365314,Yemen
2017-01-07,"Bayda, Yemen",2,5,6,3,34.014551,45.577100,Afghanistan 
2018-10-05,"Char Khel, North Waziristan, Pakistan",0,15,4,4,36.728590,63.958611,Pakistan
2016-09-22,"Danda Darpakhel, North Waziristan, Pakistan",0,1,9,2,34.351349,69.835915,Pakistan
2016-01-19,"Sawmaah, Bayda, Yemen",0,3,6,2,32.514466,45.306426,Afghanistan 
2015-08-06,"Mardish, Want Waigal, Nuristan, Afghanistan",4,5,7,5,34.171831,71.049776,Afghanistan
2016-10-31,"Wadi Hassan, Abyan, Yemen",0,2,20,5,14.411870,45.322857,Afghanistan
2015-01-06,"Danda Darpakhel, North Waziristan, Pakistan",0,7,8,2,14.754630,68.868066,Yemen
2013-07-27,"Mareb, Yemen",0,9,4,9,13.634341,70.6514757,Pakistan
2017-08-13,"Mosaki - Inzar Abad, Tehsil Mir Ali, North Waziristan, Pakistan",8,8,10,29,33.706199,67.716890,Afghanistan
2018-09-19,"Mohammad Khel, North Waziristan, Pakistan",0,5,1,2,13.6077214,70.044359,Afghanistan 
2008-11-07,"Nangarhar, Afghanistan",0,2,1,5,33.150049,45.3052453,Afghanistan
2015-07-20,"Mizar Madakhel, North Waziristan, Pakistan",1,4,2,2,32.943065,64.212898,Pakistan
2016-12-15,"Uruzgan, Afghanistan",0,14,13,3,32.677851,45.577100,Afghanistan
2012-05-23,"Tortoroow, Lower Shabelle, Somalia",0,3,2,8,14.754630,70.156371,Pakistan
2014-01-26,"Helmand, Afghanistan",4,7,5,8,5.152149,69.955033,Pakistan
2012-09-20,"Marghi, Achin, Nangarhar, Afghanistan",3,18,11,14,34.263148,70.752529,Afghanistan
